type,id,name,campus,district,county,overall,overall_score,1_achievement,1_achievement_score,2_progress,2_progress_score,3_gaps,3_gaps_score,student_pop,esc_region,region,perc_econ_disadvantage,type_detail,absolute_url
campus,220907121.0,INDEPENDENCE EL,INDEPENDENCE EL,Keller ISD,Tarrant,B,86,B,89,C,79,C,79,562,11,REGION 11: FORT WORTH,19.0%,Elementary,/districts/keller-isd/independence-elementary-school/
campus,220907122.0,FRIENDSHIP EL,FRIENDSHIP EL,Keller ISD,Tarrant,C,73,C,77,C,70,D,64,549,11,REGION 11: FORT WORTH,43.2%,Elementary,/districts/keller-isd/friendship-elementary-school/
campus,220907123.0,TRINITY MEADOWS INT,TRINITY MEADOWS INT,Keller ISD,Tarrant,B,89,B,89,B,83,B,89,983,11,REGION 11: FORT WORTH,33.8%,Middle School,/districts/keller-isd/trinity-meadows-intermediate-school/
campus,220907124.0,EAGLE RIDGE EL,EAGLE RIDGE EL,Keller ISD,Tarrant,B,87,A,91,C,75,C,79,613,11,REGION 11: FORT WORTH,14.0%,Elementary,/districts/keller-isd/eagle-ridge-elementary-school/
campus,220907125.0,CAPROCK EL,CAPROCK EL,Keller ISD,Tarrant,C,74,C,76,C,72,D,68,645,11,REGION 11: FORT WORTH,49.0%,Elementary,/districts/keller-isd/caprock-elementary-school/
campus,220907126.0,BASSWOOD EL,BASSWOOD EL,Keller ISD,Tarrant,B,86,B,86,B,87,B,85,371,11,REGION 11: FORT WORTH,62.3%,Elementary,/districts/keller-isd/basswood-elementary-school/
campus,220907128.0,KELLER EARLY LEARNING CENTER - NOR,KELLER EARLY LEARNING CENTER - NOR,Keller ISD,Tarrant,B,89,Not rated,.,Not rated,.,Not rated,.,291,11,REGION 11: FORT WORTH,75.3%,Elementary,/districts/keller-isd/keller-early-learning-center-north/
campus,220907129.0,RIDGEVIEW EL,RIDGEVIEW EL,Keller ISD,Tarrant,B,82,B,85,C,70,C,74,698,11,REGION 11: FORT WORTH,16.9%,Elementary,/districts/keller-isd/ridgeview-el/
campus,220907130.0,SUNSET VALLEY EL,SUNSET VALLEY EL,Keller ISD,Tarrant,C,73,C,77,D,63,D,64,445,11,REGION 11: FORT WORTH,36.6%,Elementary,/districts/keller-isd/sunset-valley-el/
campus,220907131.0,KELLER EARLY LEARNING CENTER - SOU,KELLER EARLY LEARNING CENTER - SOU,Keller ISD,Tarrant,B,89,Not rated,.,Not rated,.,Not rated,.,328,11,REGION 11: FORT WORTH,81.7%,Elementary,/districts/keller-isd/keller-early-learning-center-sou/
district,220908.0,MANSFIELD ISD,,Mansfield ISD,Tarrant,A,90,A,90,A,90,A,91,"35,198",11,REGION 11: FORT WORTH,43.3%,District,/districts/mansfield-isd/
campus,220908002.0,MANSFIELD SUMMIT H S,MANSFIELD SUMMIT H S,Mansfield ISD,Tarrant,B,82,B,84,B,84,C,78,"2,127",11,REGION 11: FORT WORTH,60.6%,High School,/districts/mansfield-isd/mansfield-summit-high-school/
campus,220908003.0,MANSFIELD H S,MANSFIELD H S,Mansfield ISD,Tarrant,A,91,A,93,B,86,B,86,"2,417",11,REGION 11: FORT WORTH,23.7%,High School,/districts/mansfield-isd/mansfield-high-school/
campus,220908004.0,MANSFIELD TIMBERVIEW H S,MANSFIELD TIMBERVIEW H S,Mansfield ISD,Tarrant,B,87,B,87,B,85,B,88,"1,879",11,REGION 11: FORT WORTH,50.8%,High School,/districts/mansfield-isd/mansfield-timberview-high-school/
campus,220908005.0,MANSFIELD LEGACY H S,MANSFIELD LEGACY H S,Mansfield ISD,Tarrant,B,88,A,90,B,84,B,82,"2,172",11,REGION 11: FORT WORTH,38.4%,High School,/districts/mansfield-isd/mansfield-legacy-high-school/
campus,220908006.0,THE PHOENIX ACADEMY,THE PHOENIX ACADEMY,Mansfield ISD,Tarrant,C,78,C,78,Not rated,.,Not rated,.,90,11,REGION 11: FORT WORTH,64.4%,High School,/districts/mansfield-isd/the-phoenix-academy/
campus,220908007.0,MANSFIELD LAKE RIDGE H S,MANSFIELD LAKE RIDGE H S,Mansfield ISD,Tarrant,B,88,A,92,B,81,C,79,"2,632",11,REGION 11: FORT WORTH,25.0%,High School,/districts/mansfield-isd/mansfield-lake-ridge-h-s/
campus,220908008.0,MANSFIELD FRONTIER H S,MANSFIELD FRONTIER H S,Mansfield ISD,Tarrant,A,98,A,98,A,95,Not rated,.,128,11,REGION 11: FORT WORTH,35.2%,High School,/districts/mansfield-isd/mansfield-frontier-high-school/
campus,220908009.0,TCCSE EARLY COLLEGE H S AT TIMBERV,TCCSE EARLY COLLEGE H S AT TIMBERV,Mansfield ISD,Tarrant,A,97,A,95,A,95,A,100,170,11,REGION 11: FORT WORTH,52.9%,High School,
campus,220908041.0,ROGENE WORLEY MIDDLE,ROGENE WORLEY MIDDLE,Mansfield ISD,Tarrant,B,86,B,86,B,85,B,86,903,11,REGION 11: FORT WORTH,41.6%,Middle School,/districts/mansfield-isd/rogene-worley-middle-school/
campus,220908042.0,T A HOWARD MIDDLE,T A HOWARD MIDDLE,Mansfield ISD,Tarrant,A,91,B,87,A,92,A,90,888,11,REGION 11: FORT WORTH,67.7%,Middle School,/districts/mansfield-isd/ta-howard-middle-school/
campus,220908043.0,BROOKS WESTER MIDDLE,BROOKS WESTER MIDDLE,Mansfield ISD,Tarrant,A,91,A,92,A,91,B,89,"1,010",11,REGION 11: FORT WORTH,33.0%,Middle School,/districts/mansfield-isd/brooks-wester-middle-school/
campus,220908044.0,DANNY JONES MIDDLE,DANNY JONES MIDDLE,Mansfield ISD,Tarrant,A,92,A,92,B,89,A,91,"1,106",11,REGION 11: FORT WORTH,18.0%,Middle School,/districts/mansfield-isd/danny-jones-middle-school/
campus,220908045.0,JAMES COBLE MIDDLE,JAMES COBLE MIDDLE,Mansfield ISD,Tarrant,B,89,B,86,B,89,A,90,906,11,REGION 11: FORT WORTH,53.3%,Middle School,/districts/mansfield-isd/james-coble-middle-school/
campus,220908046.0,LINDA JOBE MIDDLE,LINDA JOBE MIDDLE,Mansfield ISD,Tarrant,B,88,B,89,B,89,B,87,896,11,REGION 11: FORT WORTH,46.8%,Middle School,/districts/mansfield-isd/linda-jobe-middle-school/
campus,220908101.0,ALICE PONDER EL,ALICE PONDER EL,Mansfield ISD,Tarrant,B,83,B,82,B,87,C,75,643,11,REGION 11: FORT WORTH,70.3%,Elementary,/districts/mansfield-isd/alice-ponder-elementary-school/
campus,220908103.0,TARVER-RENDON EL,TARVER-RENDON EL,Mansfield ISD,Tarrant,B,86,A,90,B,87,C,77,655,11,REGION 11: FORT WORTH,48.2%,Elementary,/districts/mansfield-isd/tarver-rendon-elementary-school/
campus,220908105.0,J L BOREN EL,J L BOREN EL,Mansfield ISD,Tarrant,B,88,A,91,C,76,B,81,534,11,REGION 11: FORT WORTH,17.4%,Elementary,/districts/mansfield-isd/jl-boren-elementary-school/
campus,220908106.0,CHARLOTTE ANDERSON EL,CHARLOTTE ANDERSON EL,Mansfield ISD,Tarrant,A,94,A,91,A,92,A,100,445,11,REGION 11: FORT WORTH,69.7%,Elementary,/districts/mansfield-isd/charlotte-anderson-elementary-school/
campus,220908107.0,GLENN HARMON EL,GLENN HARMON EL,Mansfield ISD,Tarrant,C,78,C,70,C,79,C,75,560,11,REGION 11: FORT WORTH,87.5%,Elementary,/districts/mansfield-isd/glenn-harmon-elementary-school/
campus,220908109.0,D P MORRIS EL,D P MORRIS EL,Mansfield ISD,Tarrant,B,88,B,82,B,88,B,88,562,11,REGION 11: FORT WORTH,75.3%,Elementary,/districts/mansfield-isd/dp-morris-elementary-school/
campus,220908110.0,WILLIE BROWN EL,WILLIE BROWN EL,Mansfield ISD,Tarrant,A,94,A,92,B,80,A,98,552,11,REGION 11: FORT WORTH,18.8%,Elementary,/districts/mansfield-isd/willie-brown-elementary-school/
campus,220908111.0,KENNETH DAVIS EL,KENNETH DAVIS EL,Mansfield ISD,Tarrant,C,76,C,73,C,79,C,70,463,11,REGION 11: FORT WORTH,72.1%,Elementary,/districts/mansfield-isd/kenneth-davis-elementary-school/
campus,220908112.0,IMOGENE GIDEON EL,IMOGENE GIDEON EL,Mansfield ISD,Tarrant,B,86,B,80,B,84,B,89,433,11,REGION 11: FORT WORTH,63.7%,Elementary,/districts/mansfield-isd/imogene-gideon-elementary-school/
campus,220908113.0,ERMA NASH EL,ERMA NASH EL,Mansfield ISD,Tarrant,B,82,B,80,B,85,C,76,598,11,REGION 11: FORT WORTH,67.2%,Elementary,/districts/mansfield-isd/erma-nash-elementary-school/
campus,220908114.0,ELIZABETH SMITH EL,ELIZABETH SMITH EL,Mansfield ISD,Tarrant,A,93,A,91,B,86,A,98,617,11,REGION 11: FORT WORTH,21.6%,Elementary,/districts/mansfield-isd/elizabeth-smith-elementary-school/
campus,220908115.0,ROBERTA TIPPS EL,ROBERTA TIPPS EL,Mansfield ISD,Tarrant,B,85,B,88,B,80,C,77,594,11,REGION 11: FORT WORTH,37.2%,Elementary,/districts/mansfield-isd/roberta-tipps-elementary-school/
campus,220908116.0,MARTHA REID EL,MARTHA REID EL,Mansfield ISD,Tarrant,B,82,B,83,C,78,C,78,558,11,REGION 11: FORT WORTH,40.5%,Elementary,/districts/mansfield-isd/martha-reid-elementary-school/
campus,220908117.0,THELMA JONES EL,THELMA JONES EL,Mansfield ISD,Tarrant,B,83,B,85,B,86,C,77,463,11,REGION 11: FORT WORTH,59.6%,Elementary,/districts/mansfield-isd/thelma-jones-elementary-school/
campus,220908118.0,MARY JO SHEPPARD EL,MARY JO SHEPPARD EL,Mansfield ISD,Tarrant,B,86,A,91,A,90,C,75,455,11,REGION 11: FORT WORTH,53.6%,Elementary,/districts/mansfield-isd/mary-jo-sheppard-elementary-school/
campus,220908119.0,JANET BROCKETT EL,JANET BROCKETT EL,Mansfield ISD,Tarrant,B,81,B,80,B,83,C,75,565,11,REGION 11: FORT WORTH,58.4%,Elementary,/districts/mansfield-isd/janet-brockett-elementary-school/
campus,220908120.0,ANNA MAY DAULTON EL,ANNA MAY DAULTON EL,Mansfield ISD,Tarrant,A,94,A,93,B,81,A,96,732,11,REGION 11: FORT WORTH,14.5%,Elementary,/districts/mansfield-isd/anna-may-daulton-elementary-school/
campus,220908121.0,CORA SPENCER EL,CORA SPENCER EL,Mansfield ISD,Tarrant,A,95,A,93,A,92,A,98,665,11,REGION 11: FORT WORTH,16.8%,Elementary,/districts/mansfield-isd/cora-spencer-elementary-school/
campus,220908122.0,LOUISE CABANISS EL,LOUISE CABANISS EL,Mansfield ISD,Tarrant,B,89,A,90,B,88,B,87,591,11,REGION 11: FORT WORTH,51.4%,Elementary,/districts/mansfield-isd/louise-cabaniss-elementary-school/
campus,220908123.0,CAROL HOLT EL,CAROL HOLT EL,Mansfield ISD,Tarrant,C,79,C,79,B,81,C,74,462,11,REGION 11: FORT WORTH,56.5%,Elementary,/districts/mansfield-isd/carol-holt-elementary-school/
campus,220908124.0,ANNETTE PERRY EL,ANNETTE PERRY EL,Mansfield ISD,Tarrant,B,87,B,80,B,88,B,84,466,11,REGION 11: FORT WORTH,47.9%,Elementary,/districts/mansfield-isd/annette-perry-elementary-school/
campus,220908125.0,JUDY MILLER EL,JUDY MILLER EL,Mansfield ISD,Tarrant,B,86,B,88,C,75,B,82,518,11,REGION 11: FORT WORTH,29.3%,Elementary,/districts/mansfield-isd/judy-miller-elementary-school/
campus,220908126.0,NANCY NEAL EL,NANCY NEAL EL,Mansfield ISD,Tarrant,A,93,A,91,B,85,A,98,472,11,REGION 11: FORT WORTH,32.2%,Elementary,/districts/mansfield-isd/nancy-neal-el/
campus,220908201.0,MARY ORR INT,MARY ORR INT,Mansfield ISD,Tarrant,B,86,A,90,B,89,C,78,920,11,REGION 11: FORT WORTH,43.5%,Middle School,/districts/mansfield-isd/mary-orr-intermediate-school/
campus,220908202.0,CROSS TIMBERS INT,CROSS TIMBERS INT,Mansfield ISD,Tarrant,B,86,B,83,B,89,C,78,740,11,REGION 11: FORT WORTH,66.4%,Middle School,/districts/mansfield-isd/cross-timbers-intermediate-school/
campus,220908204.0,DONNA SHEPARD INT,DONNA SHEPARD INT,Mansfield ISD,Tarrant,A,90,A,91,A,91,B,89,891,11,REGION 11: FORT WORTH,52.9%,Middle School,/districts/mansfield-isd/donna-shepard-intermediate-school/
campus,220908205.0,DELLA ICENHOWER INT,DELLA ICENHOWER INT,Mansfield ISD,Tarrant,B,88,B,89,A,91,B,82,861,11,REGION 11: FORT WORTH,56.9%,Middle School,/districts/mansfield-isd/della-icenhower-intermediate-school/
campus,220908206.0,MARY LILLARD I S,MARY LILLARD I S,Mansfield ISD,Tarrant,B,89,A,92,B,82,B,82,"1,048",11,REGION 11: FORT WORTH,20.9%,Middle School,/districts/mansfield-isd/mary-lillard-intermediate-school/
campus,220908207.0,ASA E LOW JR INT,ASA E LOW JR INT,Mansfield ISD,Tarrant,A,90,A,91,A,90,B,86,811,11,REGION 11: FORT WORTH,38.6%,Middle School,/districts/mansfield-isd/asa-e-low-jr-intermediate-school/
district,220910.0,LAKE WORTH ISD,,Lake Worth ISD,Tarrant,C,70,C,71,C,74,D,60,"3,367",11,REGION 11: FORT WORTH,80.9%,District,/districts/lake-worth-isd/
campus,220910001.0,LAKE WORTH H S,LAKE WORTH H S,Lake Worth ISD,Tarrant,C,74,C,77,C,76,D,67,878,11,REGION 11: FORT WORTH,72.7%,High School,/districts/lake-worth-isd/lake-worth-high-school/
campus,220910042.0,LUCYLE COLLINS MIDDLE SCHOOL,LUCYLE COLLINS MIDDLE SCHOOL,Lake Worth ISD,Tarrant,C,74,F,58,C,77,D,68,517,11,REGION 11: FORT WORTH,80.9%,Middle School,/districts/lake-worth-isd/lucyle-collins-middle-school/
campus,220910043.0,N A HOWRY INT,N A HOWRY INT,Lake Worth ISD,Tarrant,F,58,F,59,D,66,F,39,511,11,REGION 11: FORT WORTH,84.5%,Middle School,/districts/lake-worth-isd/na-howry-intermediate-school/
campus,220910101.0,EFFIE MORRIS EL,EFFIE MORRIS EL,Lake Worth ISD,Tarrant,D,61,D,62,D,67,F,48,400,11,REGION 11: FORT WORTH,84.8%,Elementary,/districts/lake-worth-isd/effie-morris-elementary-school/
campus,220910103.0,MARINE CREEK EL,MARINE CREEK EL,Lake Worth ISD,Tarrant,F,49,F,49,F,50,F,48,495,11,REGION 11: FORT WORTH,83.8%,Elementary,/districts/lake-worth-isd/marine-creek-elementary-school/
campus,220910104.0,MARILYN MILLER EL,MARILYN MILLER EL,Lake Worth ISD,Tarrant,F,58,F,50,F,57,D,61,566,11,REGION 11: FORT WORTH,85.0%,Elementary,/districts/lake-worth-isd/marilyn-miller-elementary-school/
district,220912.0,CROWLEY ISD,,Crowley ISD,Tarrant,B,83,B,81,B,85,C,79,"15,686",11,REGION 11: FORT WORTH,68.1%,District,/districts/crowley-isd/
campus,220912001.0,CROWLEY H S,CROWLEY H S,Crowley ISD,Tarrant,B,81,B,80,B,82,C,77,"2,098",11,REGION 11: FORT WORTH,63.5%,High School,/districts/crowley-isd/crowley-high-school/
campus,220912002.0,NORTH CROWLEY H S,NORTH CROWLEY H S,Crowley ISD,Tarrant,B,83,B,84,B,83,B,80,"2,566",11,REGION 11: FORT WORTH,58.1%,High School,/districts/crowley-isd/north-crowley-high-school/
campus,220912041.0,H F STEVENS MIDDLE,H F STEVENS MIDDLE,Crowley ISD,Tarrant,C,71,D,64,C,72,D,69,931,11,REGION 11: FORT WORTH,73.9%,Middle School,/districts/crowley-isd/hf-stevens-middle-school/
campus,220912042.0,CROWLEY MIDDLE,CROWLEY MIDDLE,Crowley ISD,Tarrant,C,76,D,65,C,77,C,74,659,11,REGION 11: FORT WORTH,77.7%,Middle School,/districts/crowley-isd/crowley-middle-school/
campus,220912043.0,SUMMER CREEK MIDDLE,SUMMER CREEK MIDDLE,Crowley ISD,Tarrant,C,76,C,74,C,77,C,75,875,11,REGION 11: FORT WORTH,63.9%,Middle School,/districts/crowley-isd/summer-creek-middle-school/
campus,220912101.0,BESS RACE EL,BESS RACE EL,Crowley ISD,Tarrant,C,70,C,72,C,72,D,65,622,11,REGION 11: FORT WORTH,63.2%,Elementary,/districts/crowley-isd/bess-race-elementary-school/
campus,220912102.0,SYCAMORE EL,SYCAMORE EL,Crowley ISD,Tarrant,C,77,C,74,B,81,D,68,592,11,REGION 11: FORT WORTH,80.2%,Elementary,/districts/crowley-isd/sycamore-elementary-school/
campus,220912103.0,DEER CREEK EL,DEER CREEK EL,Crowley ISD,Tarrant,C,74,C,75,C,77,D,66,506,11,REGION 11: FORT WORTH,61.5%,Elementary,/districts/crowley-isd/deer-creek-elementary-school/
campus,220912104.0,MEADOWCREEK EL,MEADOWCREEK EL,Crowley ISD,Tarrant,D,67,D,64,D,67,D,68,643,11,REGION 11: FORT WORTH,78.5%,Elementary,/districts/crowley-isd/meadowcreek-elementary-school/
campus,220912105.0,JACKIE CARDEN EL,JACKIE CARDEN EL,Crowley ISD,Tarrant,C,79,C,74,B,81,C,75,559,11,REGION 11: FORT WORTH,77.1%,Elementary,/districts/crowley-isd/jackie-carden-elementary-school/
campus,220912106.0,PARKWAY EL,PARKWAY EL,Crowley ISD,Tarrant,D,67,D,65,C,70,D,60,629,11,REGION 11: FORT WORTH,83.6%,Elementary,/districts/crowley-isd/parkway-elementary-school/
campus,220912107.0,OAKMONT EL,OAKMONT EL,Crowley ISD,Tarrant,C,79,C,76,B,80,C,76,655,11,REGION 11: FORT WORTH,65.2%,Elementary,/districts/crowley-isd/oakmont-elementary-school/
campus,220912108.0,DALLAS PARK EL,DALLAS PARK EL,Crowley ISD,Tarrant,C,70,C,72,D,69,D,66,802,11,REGION 11: FORT WORTH,56.0%,Elementary,/districts/crowley-isd/dallas-park-elementary-school/
campus,220912109.0,J A HARGRAVE EL,J A HARGRAVE EL,Crowley ISD,Tarrant,C,72,D,62,C,72,C,72,591,11,REGION 11: FORT WORTH,78.3%,Elementary,/districts/crowley-isd/ja-hargrave-elementary-school/
campus,220912110.0,SIDNEY H POYNTER,SIDNEY H POYNTER,Crowley ISD,Tarrant,D,67,D,67,D,69,D,62,532,11,REGION 11: FORT WORTH,73.5%,Elementary,/districts/crowley-isd/sidney-poynter-elementary/
campus,220912111.0,SUE CROUCH INT SCH,SUE CROUCH INT SCH,Crowley ISD,Tarrant,B,86,B,85,B,88,B,81,639,11,REGION 11: FORT WORTH,55.7%,Middle School,/districts/crowley-isd/sue-crouch-intermediate-school/
campus,220912112.0,S H CROWLEY INT,S H CROWLEY INT,Crowley ISD,Tarrant,C,79,C,75,B,80,C,76,537,11,REGION 11: FORT WORTH,62.4%,Middle School,/districts/crowley-isd/sh-crowley-intermediate-school/
campus,220912113.0,DAVID L WALKER INT,DAVID L WALKER INT,Crowley ISD,Tarrant,D,66,D,60,D,69,F,59,631,11,REGION 11: FORT WORTH,85.7%,Middle School,/districts/crowley-isd/david-l-walker-intermediate-school/
campus,220912114.0,MARY HARRIS INT,MARY HARRIS INT,Crowley ISD,Tarrant,B,80,C,73,B,82,C,76,619,11,REGION 11: FORT WORTH,81.3%,Middle School,/districts/crowley-isd/mary-harris-intermediate-school/
district,220914.0,KENNEDALE ISD,,Kennedale ISD,Tarrant,B,88,B,87,B,89,B,86,"3,068",11,REGION 11: FORT WORTH,44.4%,District,/districts/kennedale-isd/
campus,220914001.0,KENNEDALE H S,KENNEDALE H S,Kennedale ISD,Tarrant,B,89,B,88,A,90,B,86,"1,049",11,REGION 11: FORT WORTH,37.5%,High School,/districts/kennedale-isd/kennedale-high-school/
campus,220914004.0,TARRANT CO J J A E P,TARRANT CO J J A E P,Kennedale ISD,Tarrant,Not rated,.,Not rated,.,Not rated,.,Not rated,.,2,11,REGION 11: FORT WORTH,100.0%,High School,
campus,220914041.0,KENNEDALE J H,KENNEDALE J H,Kennedale ISD,Tarrant,B,82,C,78,B,83,C,78,493,11,REGION 11: FORT WORTH,46.5%,Middle School,/districts/kennedale-isd/kennedale-junior-high-school/
campus,220914101.0,JAMES A ARTHUR INT,JAMES A ARTHUR INT,Kennedale ISD,Tarrant,B,83,B,84,B,82,B,81,493,11,REGION 11: FORT WORTH,45.4%,Middle School,/districts/kennedale-isd/james-a-arthur-intermediate-school/
campus,220914102.0,JAMES F DELANEY EL,JAMES F DELANEY EL,Kennedale ISD,Tarrant,B,87,B,88,B,84,B,86,587,11,REGION 11: FORT WORTH,46.3%,Elementary,/districts/kennedale-isd/james-f-delaney-elementary-school/
campus,220914103.0,R F PATTERSON EL,R F PATTERSON EL,Kennedale ISD,Tarrant,C,76,C,75,C,74,C,77,444,11,REGION 11: FORT WORTH,54.7%,Elementary,/districts/kennedale-isd/rf-patterson-elementary-school/
district,220915.0,AZLE ISD,,Azle ISD,Tarrant,B,88,B,88,B,85,B,87,"6,567",11,REGION 11: FORT WORTH,45.7%,District,/districts/azle-isd/
campus,220915001.0,AZLE H S,AZLE H S,Azle ISD,Tarrant,B,88,A,90,B,82,B,84,"1,824",11,REGION 11: FORT WORTH,36.4%,High School,/districts/azle-isd/azle-high-school/
campus,220915003.0,AZLE HORNET ACADEMY,AZLE HORNET ACADEMY,Azle ISD,Tarrant,A,96,A,91,Not rated,.,Not rated,.,60,11,REGION 11: FORT WORTH,36.7%,High School,/districts/azle-isd/azle-hornet-academy/
campus,220915041.0,AZLE J H SOUTH,AZLE J H SOUTH,Azle ISD,Tarrant,B,88,B,84,B,88,B,87,545,11,REGION 11: FORT WORTH,36.0%,Middle School,/districts/azle-isd/azle-junior-high-school-south/
campus,220915042.0,SANTO FORTE J H,SANTO FORTE J H,Azle ISD,Tarrant,C,79,C,79,C,79,C,78,467,11,REGION 11: FORT WORTH,51.2%,Middle School,/districts/azle-isd/santo-forte-junior-high-school/
campus,220915102.0,EAGLE HEIGHTS EL,EAGLE HEIGHTS EL,Azle ISD,Tarrant,B,85,C,77,B,88,C,79,404,11,REGION 11: FORT WORTH,60.1%,Elementary,/districts/azle-isd/eagle-heights-elementary-school/
campus,220915103.0,WALNUT CREEK EL,WALNUT CREEK EL,Azle ISD,Tarrant,C,78,C,78,C,75,C,77,575,11,REGION 11: FORT WORTH,45.9%,Elementary,/districts/azle-isd/walnut-creek-elementary-school/
campus,220915104.0,AZLE EL,AZLE EL,Azle ISD,Tarrant,C,72,C,76,D,63,D,61,595,11,REGION 11: FORT WORTH,41.7%,Middle School,/districts/azle-isd/azle-elementary-school/
campus,220915105.0,LIBERTY EL,LIBERTY EL,Azle ISD,Tarrant,C,76,C,73,C,77,C,72,494,11,REGION 11: FORT WORTH,69.2%,Elementary,/districts/azle-isd/liberty-elementary-school/
campus,220915106.0,SILVER CREEK EL,SILVER CREEK EL,Azle ISD,Tarrant,D,62,C,72,F,58,F,37,594,11,REGION 11: FORT WORTH,39.7%,Elementary,/districts/azle-isd/silver-creek-elementary-school/
campus,220915107.0,W E HOOVER EL,W E HOOVER EL,Azle ISD,Tarrant,B,88,B,85,B,89,B,84,446,11,REGION 11: FORT WORTH,55.8%,Middle School,/districts/azle-isd/we-hoover-elementary/
campus,220915108.0,CROSS TIMBERS EL,CROSS TIMBERS EL,Azle ISD,Tarrant,C,70,C,74,C,70,F,59,563,11,REGION 11: FORT WORTH,52.6%,Elementary,/districts/azle-isd/cross-timbers-elementary-school/
district,220916.0,HURST-EULESS-BEDFORD ISD,,Hurst-Euless-Bedford ISD,Tarrant,A,92,A,92,A,92,A,92,"23,624",11,REGION 11: FORT WORTH,56.1%,District,/districts/hurst-euless-bedford-isd/
campus,220916001.0,BELL H S,BELL H S,Hurst-Euless-Bedford ISD,Tarrant,A,90,A,93,B,89,B,84,"2,318",11,REGION 11: FORT WORTH,44.9%,High School,/districts/hurst-euless-bedford-isd/bell-high-school/
campus,220916002.0,TRINITY H S,TRINITY H S,Hurst-Euless-Bedford ISD,Tarrant,B,88,A,92,B,87,B,80,"2,582",11,REGION 11: FORT WORTH,49.1%,High School,/districts/hurst-euless-bedford-isd/trinity-high-school/
campus,220916004.0,ALTER ED PROG,ALTER ED PROG,Hurst-Euless-Bedford ISD,Tarrant,Not rated,.,Not rated,.,Not rated,.,Not rated,.,47,11,REGION 11: FORT WORTH,78.7%,Elem/Secondary,/districts/hurst-euless-bedford-isd/alternative-education-program/
campus,220916005.0,KEYS H S,KEYS H S,Hurst-Euless-Bedford ISD,Tarrant,B,89,B,89,B,84,Not rated,.,91,11,REGION 11: FORT WORTH,67.0%,High School,/districts/hurst-euless-bedford-isd/keys-high-school/
campus,220916007.0,TARRANT CO J J A E P,TARRANT CO J J A E P,Hurst-Euless-Bedford ISD,Tarrant,Not rated,.,Not rated,.,Not rated,.,Not rated,.,1,11,REGION 11: FORT WORTH,0.0%,High School,/districts/hurst-euless-bedford-isd/tarrant-co-jjaep/
campus,220916041.0,CENTRAL J H,CENTRAL J H,Hurst-Euless-Bedford ISD,Tarrant,A,91,A,91,A,92,B,89,"1,182",11,REGION 11: FORT WORTH,61.4%,Middle School,/districts/hurst-euless-bedford-isd/central-junior-high/
campus,220916042.0,EULESS J H,EULESS J H,Hurst-Euless-Bedford ISD,Tarrant,A,91,A,90,A,92,B,87,"1,104",11,REGION 11: FORT WORTH,66.8%,Middle School,/districts/hurst-euless-bedford-isd/euless-junior-high-school/
campus,220916043.0,HURST J H,HURST J H,Hurst-Euless-Bedford ISD,Tarrant,A,92,B,89,A,91,A,94,"1,117",11,REGION 11: FORT WORTH,61.7%,Middle School,/districts/hurst-euless-bedford-isd/hurst-junior-high-school/
campus,220916044.0,BEDFORD J H,BEDFORD J H,Hurst-Euless-Bedford ISD,Tarrant,A,92,A,93,A,92,A,90,859,11,REGION 11: FORT WORTH,41.6%,Middle School,/districts/hurst-euless-bedford-isd/bedford-junior-high-school/
campus,220916045.0,HARWOOD J H,HARWOOD J H,Hurst-Euless-Bedford ISD,Tarrant,A,92,A,93,A,92,A,90,994,11,REGION 11: FORT WORTH,41.6%,Middle School,/districts/hurst-euless-bedford-isd/harwood-junior-high-school/
campus,220916102.0,BELLAIRE EL,BELLAIRE EL,Hurst-Euless-Bedford ISD,Tarrant,B,81,C,73,B,82,C,78,763,11,REGION 11: FORT WORTH,91.3%,Elementary,/districts/hurst-euless-bedford-isd/bellaire-elementary-school/
campus,220916103.0,HARRISON LANE EL,HARRISON LANE EL,Hurst-Euless-Bedford ISD,Tarrant,B,83,B,80,B,87,C,75,686,11,REGION 11: FORT WORTH,79.0%,Elementary,/districts/hurst-euless-bedford-isd/harrison-lane-elementary-school/
